captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.4585.first,candidates.4585.last,candidates.4585.incumbent,candidates.4585.party,candidates.4585.candidateID,candidates.4585.ballotOrder,candidates.4585.polID,candidates.4585.polNum,candidates.4585.electWon,candidates.6548.first,candidates.6548.last,candidates.6548.abbrv,candidates.6548.party,candidates.6548.candidateID,candidates.6548.ballotOrder,candidates.6548.polID,candidates.6548.polNum,candidates.6548.electWon,candidates.4585.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,KY-20221108_Eday80,18,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 2,2,287285,99,0,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,,
1667949573,2022-11-08 23:19:33 +0000,2891155c76df951385c61df78f71bb7f4a65a56b,KY-20221108_Eday80,18,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,287285,99,0,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,,
1667949842,2022-11-08 23:24:02 +0000,e733c733b3b3c33f13905f9501db69cb94a55a64,KY-20221108_Eday80,18,General,G,Polls Closed/Waiting First Report,Too Early to Call,H,U.S. House,True,District 2,2,287285,99,0,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,,
1667950106,2022-11-08 23:28:26 +0000,03bd9b09dc6ae9d95766d3877a273fc07c395a68,KY-20221108_Eday80,18,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,287285,99,0,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,,
1667951984,2022-11-08 23:59:44 +0000,1d5f0496addabb850b6478bc4089a95c0ef07c4b,KY-20221108_Eday80,18,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,287285,99,2693,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,,
1667954620,2022-11-09 00:43:40 +0000,390deeca213dc77033625c9727e9139ac530f13c,KY-20221108_Eday80,18,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,287285,99,2777,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,,
1667956006,2022-11-09 01:06:46 +0000,01cc2f6d0039b2fcb59e03eced60e58dcb253844,KY-20221108_Eday80,18,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,287285,99,6633,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,,
1667956832,2022-11-09 01:20:32 +0000,83b25784602daed92be104db5cf5a6446230f2d5,KY-20221108_Eday80,18,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,287285,99,9114,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,,
1667957715,2022-11-09 01:35:15 +0000,97cbc8b93cc842818a0fba948144842c3e8d51f0,KY-20221108_Eday80,18,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,287285,99,18784,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,,
1667957993,2022-11-09 01:39:53 +0000,af6b7ce58befb45bf1dd57f93615d5da519d3770,KY-20221108_Eday80,18,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,287285,99,44966,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,,
1667958843,2022-11-09 01:54:03 +0000,cdc0d2ad2c3afd665dd741c97f9de238aafb3cf6,KY-20221108_Eday80,18,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 2,2,287553,99,47704,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,,
1667959699,2022-11-09 02:08:19 +0000,204acec220204cf7636f9483a8300da582a314fa,KY-20221108_Eday80,18,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,287553,99,57043,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,2022-11-09T01:58:34.115Z,
1667960816,2022-11-09 02:26:56 +0000,8a1624065b18c7c6c4408259c296b51116c46c3f,KY-20221108_Eday80,18,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,287553,99,64072,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,2022-11-09T01:58:34.115Z,
1667962272,2022-11-09 02:51:12 +0000,22cc2cb364805735e8373437043abe797d3cbbf4,KY-20221108_Eday80,18,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,287553,99,91965,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,2022-11-09T01:58:34.115Z,
1667963668,2022-11-09 03:14:28 +0000,504ec01bb7ea4ec861b67f44aa636e0055b5ba3d,KY-20221108_Eday80,18,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,287553,99,96143,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,2022-11-09T01:58:34.115Z,
1667964860,2022-11-09 03:34:20 +0000,ee3367b043972f1875e6948799a9babb4f41fd05,KY-20221108_Eday80,18,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,287553,99,128923,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,2022-11-09T01:58:34.115Z,
1667965711,2022-11-09 03:48:31 +0000,3f97935f76145660588ec69d4480a824e21e2bd4,KY-20221108_Eday80,18,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,287553,99,132543,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,2022-11-09T01:58:34.115Z,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,KY-20221108_Eday80,18,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,287553,99,142046,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,2022-11-09T01:58:34.115Z,
1667967269,2022-11-09 04:14:29 +0000,68d92bf23b94b96637a56b0d567d37a581d41ead,KY-20221108_Eday80,18,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,287553,99,153786,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,2022-11-09T01:58:34.115Z,
1667967954,2022-11-08 22:25:54 -0600,ddd8cd55583cb4e51013ac431e84d23dc8167e7a,KY-20221108_Eday80,18,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,291838,99,153786,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,2022-11-09T01:58:34.115Z,
1667971482,2022-11-08 23:24:42 -0600,23c628a73988ac759f27061cca400c61ae3577c8,KY-20221108_Eday80,18,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,291838,99,192099,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,2022-11-09T01:58:34.115Z,
1667974664,2022-11-09 00:17:44 -0600,d987a91643923201706646f74ed6cc4da6a088a6,KY-20221108_Eday80,18,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,291838,99,206174,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,2022-11-09T01:58:34.115Z,
1667976144,2022-11-09 00:42:24 -0600,9ba67be41054bbe85d475769a3f52b32f07bb1ad,KY-20221108_Eday80,18,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,291838,99,207698,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,2022-11-09T01:58:34.115Z,
1667978704,2022-11-09 01:25:04 -0600,063886ef628b03936d6bad5059dd21f00c0a4b43,KY-20221108_Eday80,18,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,288681,99,207698,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,2022-11-09T01:58:34.115Z,
1667979647,2022-11-09 01:40:47 -0600,7abb1af5d8a57363e01f3459ad06df304ed6bc82,KY-20221108_Eday80,18,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,262773,99,207698,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,2022-11-09T01:58:34.115Z,
1667980452,2022-11-09 01:54:12 -0600,8582b289a5585f5144f1456aab265e4a7ab9ddc5,KY-20221108_Eday80,18,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,255833,99,207698,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,2022-11-09T01:58:34.115Z,
1667980498,2022-11-09 01:54:58 -0600,080f852a8c127ca7a693ce7339f054df2661fd43,KY-20221108_Eday80,18,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,262773,99,207698,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,2022-11-09T01:58:34.115Z,
1667980544,2022-11-09 01:55:44 -0600,e9aeb01a2451c25a148402fe614f0089c5823e3c,KY-20221108_Eday80,18,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,255833,99,207698,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,2022-11-09T01:58:34.115Z,
1668007105,2022-11-09 09:18:25 -0600,1a24f83ca1cf403357e2b24fa6c87497103d847e,KY-20221108_Eday80,18,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,255833,99,210944,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,2022-11-09T01:58:34.115Z,
1668009628,2022-11-09 10:00:28 -0600,ccba9a7ad97689de5831484242aaefff4a48998e,KY-20221108_Eday80,18,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,255833,99,235541,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,2022-11-09T01:58:34.115Z,
1668016324,2022-11-09 11:52:04 -0600,a9b75462dd7fbdf01ae32b38debcb3f77456d2b1,KY-20221108_Eday80,18,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,254991,99,235541,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,2022-11-09T01:58:34.115Z,
1668023097,2022-11-09 13:44:57 -0600,6471068d52ce82b363d68f63fa75119a8bc5bea7,KY-20221108_Eday80,18,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,245607,99,235541,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,2022-11-09T01:58:34.115Z,
1668025520,2022-11-09 14:25:20 -0600,696b73e9d60bee88b51a6957b78d7d45fcf49015,KY-20221108_Eday80,18,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,245607,99,237253,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,2022-11-09T01:58:34.115Z,
1668025562,2022-11-09 14:26:02 -0600,6e185fa404a16ff0325d1a869149ba3db727c2b5,KY-20221108_Eday80,18,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,245607,99,235541,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,2022-11-09T01:58:34.115Z,
1668025603,2022-11-09 14:26:43 -0600,2dc02b429d2b81f7b0c655440c3c2363c608877d,KY-20221108_Eday80,18,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,245607,99,237253,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,2022-11-09T01:58:34.115Z,
1668027273,2022-11-09 14:54:33 -0600,2dcc92f8422e54f862abf94db2cf5ffcb9b8f379,KY-20221108_Eday80,18,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,243522,99,237253,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,2022-11-09T01:58:34.115Z,
1668029818,2022-11-09 15:36:58 -0600,a53513ca18493a87067377e4bb808d4c42975eb4,KY-20221108_Eday80,18,General,G,Active Tabulation,Called,H,U.S. House,True,District 2,2,239648,99,237253,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,2022-11-09T01:58:34.115Z,
1668608595,2022-11-16 08:23:15 -0600,c16677ea1218a95105234efdefc1eba647b24628,KY-20221108_Eday80,18,General,G,Tabulation Paused,Called,H,U.S. House,True,District 2,2,239648,99,237253,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,2022-11-09T01:58:34.115Z,
1669735294,2022-11-29 09:21:34 -0600,8142bc7c1a0783fbb93650b5a2e5984011e550e6,KY-20221108_Eday80,18,General,G,Tabulation Paused,Called,H,U.S. House,True,District 2,2,237256,100,237253,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,2022-11-09T01:58:34.115Z,False
1669736468,2022-11-29 09:41:08 -0600,e88c92d2ec43ea846f5d297ecb9059f675848a21,KY-20221108_Eday80,18,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 2,2,237256,100,237253,887910,True,20221108KY18624,2022-11-08,KY,4585,Brett,Guthrie,True,GOP,4585,1,54282,19125,0,Hank,Linderman,Lindermn,Dem,6548,2,66274,20575,0,2022-11-09T01:58:34.115Z,False
