captureTimestamp,captureDateTime,captureRevision,eventID,stateID,raceType,raceTypeID,tabulationStatus,raceCallStatus,officeID,officeName,national,seatName,seatNum,parameters.vote.expected.actual,parameters.vote.expected.eevpCap,parameters.vote.total,parameters.vote.registered,isUpdated,raceID,electionDate,statePostal,incumbentID,candidates.4476.first,candidates.4476.last,candidates.4476.abbrv,candidates.4476.party,candidates.4476.incumbent,candidates.4476.candidateID,candidates.4476.polID,candidates.4476.ballotOrder,candidates.4476.polNum,candidates.4476.electWon,candidates.6160.first,candidates.6160.last,candidates.6160.party,candidates.6160.candidateID,candidates.6160.polID,candidates.6160.ballotOrder,candidates.6160.polNum,candidates.6160.electWon,candidates.4476.winnerDateTime,isCertified
1667886761,2022-11-08 05:52:41 +0000,454ce019f86614717daba988180b8577e032630f,OR-20221108_Eday62,38,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 1,1,312185,99,0,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,,
1667944347,2022-11-08 21:52:27 +0000,05a3e91e497cb8d3251b3f2f481fd479b6ed8cc7,OR-20221108_Eday80,38,General,G,Awaiting Poll Close,Too Early to Call,H,U.S. House,True,District 1,1,358658,99,0,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,,
1667964559,2022-11-09 03:29:19 +0000,9953e63a0357b9189618b1f7ef238581cfdffcbb,OR-20221108_Eday80,38,General,G,Polls Closed/Waiting First Report,Too Early to Call,H,U.S. House,True,District 1,1,358658,99,0,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,,
1667966989,2022-11-09 04:09:49 +0000,47c6fd3e525919b429e23d0446afd1809e9c353c,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,358658,99,152456,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,,
1667967816,2022-11-08 22:23:36 -0600,d408c38a39cd0e703677d5a02a0d39ca6987e85c,OR-20221108_Eday80,38,General,G,Active Tabulation,Too Early to Call,H,U.S. House,True,District 1,1,358658,99,168510,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,,
1667968622,2022-11-08 22:37:02 -0600,e74479d04a2cbc206da9d05d88b7661e84a5267c,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,358658,99,179684,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1667971124,2022-11-08 23:18:44 -0600,f9d1c6b5aa5f6a3f4c976d51307de08576c2bf77,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,358658,99,184442,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1667974184,2022-11-09 00:09:44 -0600,5e29bdc6dd3e2b02c04e87a98f0009af6b85de6f,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,358658,99,186681,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1667975855,2022-11-09 00:37:35 -0600,d40e181df232b9ad900add6b9f138db1906ff011,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,358658,99,191299,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1667978300,2022-11-09 01:18:20 -0600,cc039c86c955ff3ce99cab7d92b061779609269e,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,374318,99,194842,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1667979151,2022-11-09 01:32:31 -0600,23ce0f4830a99133cc9910a2938647202fdaf642,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,374318,99,197123,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1667981644,2022-11-09 02:14:04 -0600,795b577eaa6c2f9211213427433f95db1d9ee856,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,374318,99,201023,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1667983307,2022-11-09 02:41:47 -0600,10b135d24ef33cdc6e9f28343867411c438e4192,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,374318,99,205574,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1667984162,2022-11-09 02:56:02 -0600,b6b6d8a3f4801ed3185f0ad55bce4f5decede761,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,374318,99,209152,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1667989121,2022-11-09 04:18:41 -0600,c465f18bc76653d10d16bdf8263355edd2fe0344,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,374318,99,210751,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1667989162,2022-11-09 04:19:22 -0600,a00a55b6e4b2e7194f9b097d510baa2b86d6d503,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,374318,99,209152,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1667989201,2022-11-09 04:20:01 -0600,2770f40101960610cfbac039b7f8df7241b56094,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,374318,99,210751,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1668027146,2022-11-09 14:52:26 -0600,5831e9b72e829c0021f3ff5f7adf0fe60f1e4adb,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,367483,99,217665,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1668028889,2022-11-09 15:21:29 -0600,bf7b64c6a39847758c5ef7e0f035e367105b2aab,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,374648,99,217665,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1668038169,2022-11-09 17:56:09 -0600,3de33284597803ce1eb5bf16e4f1dde6dc36c0d6,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,374648,99,218201,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1668042428,2022-11-09 19:07:08 -0600,7a95a3eadbf7e7083a99c40f7a28cf3bb008b583,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,374648,99,225559,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1668047389,2022-11-09 20:29:49 -0600,851447934cabda4aeba1e602aaf8c23f9101b5e8,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,374648,99,227505,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1668113491,2022-11-10 14:51:31 -0600,ff6edb41db601c2197f9ebcdf4588080720c051e,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,374648,99,230121,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1668119258,2022-11-10 16:27:38 -0600,fa6afa763cf8517baedf027503698b6733b957b2,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,337029,99,230121,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1668126877,2022-11-10 18:34:37 -0600,2b7c48b26d80626504cfc75d523a38d49b6c6727,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,337029,99,242181,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1668127716,2022-11-10 18:48:36 -0600,a2480ce01c488e6e7282bbb391b9ae2d0e0df023,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,337029,99,253318,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1668133885,2022-11-10 20:31:25 -0600,7df2e737585c595574ee2f4d82c95e4b20213040,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,337029,99,256977,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1668275422,2022-11-12 11:50:22 -0600,e8bb644f2b549d17c9d7b6abdc898059ad529e71,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,333391,99,256977,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1668277923,2022-11-12 12:32:03 -0600,47325a57133f98b1ebed5d81702458bb7dc3ae03,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,331571,99,256977,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1668281347,2022-11-12 13:29:07 -0600,59eabe8ca091d7a28ac8c2a04c4a3a2af6f6acbc,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,327927,99,256977,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1668282207,2022-11-12 13:43:27 -0600,de5373c0d328eba3769d498641000e3bea534596,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,325950,99,256977,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1668290308,2022-11-12 15:58:28 -0600,3e3517a6168194de93c16fa0bc99e3c475764c85,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,322038,99,256977,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1668367749,2022-11-13 13:29:09 -0600,e5bf82ff5623c13c8051ffc775f97a4fb3c49000,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,319500,99,256977,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1668378272,2022-11-13 16:24:32 -0600,eb98a665eaba271e669e42e41acb147e34646eaa,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,311803,99,256977,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1668472350,2022-11-14 18:32:30 -0600,10663eac867582b07e7e86dacd965d9531596cf0,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,311803,99,287552,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1668476913,2022-11-14 19:48:33 -0600,c6871c2baaba9804dda0f49c3c3cec1585ce3b3c,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,312383,99,287552,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1668479308,2022-11-14 20:28:28 -0600,048a5508e8703a803a6353a2bd8764bc99758abe,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,313209,99,287552,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1668551580,2022-11-15 16:33:00 -0600,7815a0a5af22ab58042f1ef23c17407774ccb467,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,313209,99,287973,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1668634374,2022-11-16 15:32:54 -0600,46590f1df8baffe26a2240114a4aa728865b7229,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,312809,99,288110,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1668636607,2022-11-16 16:10:07 -0600,91511ac184f25d00b24ece783f526d157720fdd3,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,312947,99,288110,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1668645194,2022-11-16 18:33:14 -0600,f0f730e70fbd3279fd23a5f67064e42c3f90e436,OR-20221108_Eday80,38,General,G,Active Tabulation,Called,H,U.S. House,True,District 1,1,312947,99,303115,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1668788912,2022-11-18 10:28:32 -0600,1a8aef0ef45ffbaafd81f2571a5332c08eaf7308,OR-20221108_Eday80,38,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,312434,99,303941,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1668877216,2022-11-19 11:00:16 -0600,ae78cff2e46a60963e26323fb60cd25bdd10a58a,OR-20221108_Eday80,38,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,312740,99,306088,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1669001467,2022-11-20 21:31:07 -0600,c13e58fa6e7eb9ea0638a6f038117b07ce7092ad,OR-20221108_Eday80,38,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,309297,99,306088,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1669133848,2022-11-22 10:17:28 -0600,cdfa4cb5e447f05eaa02b04a326d1a7293b0c18f,OR-20221108_Eday80,38,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,312760,99,306899,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,
1669144152,2022-11-22 13:09:12 -0600,ec7144f3b8b1ab959f674dc5b371482130a955d5,OR-20221108_Eday80,38,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,313177,99,306899,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,False
1669660762,2022-11-28 12:39:22 -0600,566da8688668c932fcd9ae155ef789a1cb13c6da,OR-20221108_Eday80,38,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,313177,99,308587,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,False
1669667071,2022-11-28 14:24:31 -0600,99f8becd70a811a9a6ce966d206775ef93e85a15,OR-20221108_Eday80,38,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,313941,99,308587,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,False
1669743217,2022-11-29 11:33:37 -0600,c6126fdcf738bffe1ab87a8882b1e339a7045ccc,OR-20221108_Eday80,38,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,314012,99,308587,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,False
1669855217,2022-11-30 18:40:17 -0600,67b62266a184954548a9f25d6ddbe7976eefa833,OR-20221108_Eday80,38,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,314012,99,308658,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,False
1669858403,2022-11-30 19:33:23 -0600,de8c753b986667667a787567b549a90e4900aae0,OR-20221108_Eday80,38,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,314012,99,308938,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,False
1670010227,2022-12-02 13:43:47 -0600,9861914b2a0dfe587aa85e23063486af41e1374a,OR-20221108_Eday80,38,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,314012,99,309134,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,False
1670023103,2022-12-02 17:18:23 -0600,c91f6e6b732ea2d739cb7773b2523816e9933a39,OR-20221108_Eday80,38,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,314012,99,309723,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,False
1670266833,2022-12-05 13:00:33 -0600,af8902ef1a22f2aec3af86cd4d71b3922b1bd301,OR-20221108_Eday80,38,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,312851,99,309723,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,False
1670354502,2022-12-06 13:21:42 -0600,2a982fe529eda4e172e9bfda7cc49b892ae00ced,OR-20221108_Eday80,38,General,G,Gathering Certified Results,Called,H,U.S. House,True,District 1,1,312851,99,309724,864765,True,20221108OR39031,2022-11-08,OR,4476,Suzanne,Bonamici,Bonamic,Dem,True,4476,61555,2,39966,0,Christopher,Mann,GOP,6160,70171,1,41263,0,2022-11-09T04:28:42.105Z,False
